u,g,r,i,z
19.09388,18.092679999999998,17.58109,17.27779,17.13693
19.36649,17.46211,16.573179999999997,16.10228,15.747639999999999
20.32388,18.28725,17.16757,16.72552,16.6275
20.05113,18.326079999999997,17.44926,17.030279999999998,16.69369
21.43225,17.54899,16.754189999999998,16.72194,16.46025
19.48069,18.20416,17.51199,17.07591,16.8083
19.184260000000002,17.878729999999997,17.203,16.832520000000002,16.57899
19.20038,18.05453,17.57239,17.26501,17.057570000000002
18.92679,17.52573,16.88844,16.50149,16.26031
19.8657,17.88216,16.81701,16.36563,15.972610000000001
20.35632,18.52129,17.44585,16.97198,16.56604
19.02262,18.07874,17.82434,17.63737,17.52168
19.00937,17.7365,17.196679999999997,16.873160000000002,16.64274
18.55305,17.43704,17.02166,16.73133,16.60877
20.24576,18.41822,17.4854,17.060229999999997,16.738889999999998
19.29485,17.99767,17.26711,16.82545,16.55842
19.304579999999998,17.54551,16.73763,16.32253,16.038520000000002
19.752760000000002,17.953229999999998,16.80518,16.21459,16.00572
20.778660000000002,18.86713,17.69275,17.181639999999998,16.76306
20.568479999999997,18.765829999999998,17.4991,16.96728,16.55934
18.3721,16.5457,15.67416,15.260060000000001,14.90806
20.94649,18.93631,17.8223,17.36213,16.957829999999998
19.784129999999998,18.52104,17.839000000000002,17.44215,17.19622
18.69762,16.49908,15.388229999999998,14.87977,14.451360000000001
15.334370000000002,13.80985,13.18449,12.88307,12.72384
20.77283,18.51985,17.12523,16.61885,16.2256
20.982329999999997,18.861710000000002,17.715999999999998,17.23741,16.81871
19.528679999999998,18.24063,17.56176,17.18743,16.93926
19.804029999999997,17.98865,17.07658,16.67665,16.31804
20.65746,18.55053,17.489160000000002,16.98026,16.606679999999997
19.39568,17.88834,17.066370000000003,16.66845,16.44134
18.61104,17.22267,16.61123,16.240460000000002,16.03792
20.43889,18.663510000000002,17.59937,17.15448,16.770970000000002
18.47679,16.80305,15.907129999999999,15.4878,15.20629
20.2239,18.59315,17.364420000000003,16.87116,16.48537
19.12265,18.2394,17.778879999999997,17.4953,17.32755
20.58962,18.63485,17.35165,16.891779999999997,16.52102
20.93232,18.71329,17.485960000000002,16.94114,16.514860000000002
20.45025,18.51785,17.60349,17.21481,16.920279999999998
19.64995,18.481279999999998,17.811989999999998,17.42103,17.18974
19.15843,17.83584,17.14627,16.732120000000002,16.4978
20.706120000000002,18.76155,17.759339999999998,17.343629999999997,17.008020000000002
19.288970000000003,18.0797,17.33823,16.95486,16.65306
19.88873,18.35115,17.51676,17.08697,16.81225
20.581970000000002,18.85926,17.66281,17.208660000000002,16.85138
20.072370000000003,18.22363,17.23156,16.82873,16.48582
19.125320000000002,17.66562,16.866220000000002,16.4836,16.14375
18.86768,17.15403,16.19533,15.77309,15.449320000000002
19.23015,18.09431,17.606720000000003,17.34763,17.11544
19.27639,17.98657,17.44574,17.12783,16.93124
20.77167,18.918570000000003,17.56466,17.032770000000003,16.71039
18.549870000000002,17.29436,16.71144,16.34583,16.08985
17.73487,15.983220000000001,15.21091,14.82484,14.524020000000002
19.78987,17.86281,16.9634,16.5397,16.21902
18.897879999999997,17.597089999999998,16.98989,16.63675,16.39048
20.740920000000003,18.9877,17.747020000000003,17.26955,16.951710000000002
19.3236,17.89966,17.17357,16.74329,16.47645
20.37411,18.58266,17.5382,17.09948,16.74673
21.24784,19.00656,17.64353,17.11591,16.77995
19.22479,17.811729999999997,17.128239999999998,16.73076,16.44708
20.01269,18.06285,16.98126,16.54029,16.19027
20.094260000000002,18.69153,17.79616,17.395960000000002,17.12013
18.94431,17.006220000000003,16.11553,15.71076,15.41968
20.13191,18.6241,17.67,17.16404,16.794729999999998
17.983620000000002,15.998429999999999,15.064720000000001,14.609210000000001,14.255
18.66895,17.61709,17.18531,16.90051,16.703570000000003
18.22421,16.74866,15.99252,15.60016,15.31935
20.965989999999998,19.25812,17.81615,17.296429999999997,16.938779999999998
19.6039,17.89886,16.74955,16.22775,15.88406
17.5764,15.9848,15.23451,14.86767,14.58376
19.984360000000002,18.35509,17.46932,16.98625,16.56305
20.24983,18.38867,17.451539999999998,17.01914,16.66028
19.78896,17.97662,17.16664,16.7616,16.45446
19.29083,17.52525,16.65769,16.28012,15.919720000000002
19.6528,18.48631,17.49376,17.05959,16.75943
19.16498,17.9983,17.45786,17.105220000000003,16.954720000000002
20.80556,18.80744,17.6135,17.17735,16.85653
18.944370000000003,17.700870000000002,16.667720000000003,16.22384,15.9944
19.03741,17.191879999999998,16.217779999999998,15.73516,15.32818
20.36363,18.41013,17.42529,16.94933,16.60455
19.27468,17.79543,17.0285,16.58745,16.31841
19.00553,17.83458,17.38129,17.0751,16.88027
19.87879,18.06695,17.18767,16.79468,16.48904
19.17403,17.90479,17.27197,16.84778,16.585279999999997
18.85932,17.70031,17.13289,16.75457,16.492820000000002
20.31922,18.60559,17.64584,17.25285,16.96264
17.970010000000002,16.82819,16.3067,15.9285,15.71636
20.036260000000002,18.06727,16.96898,16.54609,16.16432
19.493879999999997,18.43185,17.660079999999997,17.2782,17.02563
19.37508,18.183870000000002,17.53706,17.17012,16.980710000000002
20.191979999999997,18.3939,17.553,17.16999,16.84131
19.05536,18.15373,17.84273,17.417720000000003,17.3506
18.2858,16.90654,16.2645,15.89424,15.641810000000001
19.099320000000002,17.31963,16.48987,16.06563,15.73107
19.54723,18.10472,17.19425,16.70094,16.33559
20.550929999999997,18.77376,17.78217,17.29309,16.90113
19.80966,18.30462,17.40832,16.94034,16.63114
20.442729999999997,18.148310000000002,16.99843,16.519000000000002,16.12699
17.94601,16.4192,15.685889999999999,15.28248,15.0014
20.07597,18.36821,17.481479999999998,17.017310000000002,16.6345
19.87874,18.41982,17.747410000000002,17.31768,17.02484
20.55145,18.45276,17.319679999999998,16.80434,16.38641
19.4012,17.37426,16.42847,15.98037,15.649970000000001
18.70918,17.60499,17.16375,16.91745,16.842679999999998
18.75021,17.3339,16.551029999999997,16.14975,15.91673
20.25029,18.3906,17.44732,16.961879999999997,16.605
19.76761,18.41682,17.78721,17.42742,17.224970000000003
20.970860000000002,18.5855,17.304170000000003,16.72795,16.26693
18.83953,16.0069,14.913039999999999,14.356860000000001,13.94914
19.302870000000002,17.587889999999998,16.66606,16.2095,15.912679999999998
19.3737,18.15936,17.64939,17.38789,17.118920000000003
20.87369,19.01395,17.68372,17.1523,16.76606
17.985,16.957520000000002,16.640810000000002,16.44099,16.27486
20.52082,18.61887,17.66337,17.229029999999998,16.89571
20.234920000000002,18.67369,17.815,17.34136,17.0488
20.42289,18.34344,17.23581,16.756529999999998,16.35192
17.94265,17.00584,16.51385,16.276629999999997,16.07489
18.16604,16.89744,16.29337,15.96141,15.721229999999998
20.42642,18.41224,17.30496,16.77443,16.321679999999997
19.57604,18.36836,17.734479999999998,17.3606,17.11072
20.32156,18.466920000000002,17.4568,17.01949,16.69386
17.1914,15.312289999999999,14.506429999999998,14.10026,13.765320000000001
19.12319,17.81502,16.96803,16.53749,16.19295
20.50798,18.68715,17.71461,17.287010000000002,16.956570000000003
18.80995,16.76231,15.79057,15.36864,15.01663
18.79016,17.826420000000002,17.431079999999998,17.23125,17.120720000000002
20.34672,18.35764,17.26228,16.81306,16.41656
20.58449,18.5235,17.4441,16.98103,16.65041
19.279420000000002,18.00025,17.26838,16.75252,16.5309
19.988120000000002,18.40474,17.54801,17.148529999999997,16.88847
21.13348,18.88811,17.537370000000003,17.037020000000002,16.73927
18.68019,17.02361,16.28132,15.937879999999998,15.71671
20.48613,18.0093,16.69187,16.14558,15.759160000000001
18.892229999999998,18.020220000000002,17.72875,17.48038,17.411579999999997
19.28556,17.85979,17.13717,16.74849,16.463620000000002
20.13198,18.165010000000002,17.05357,16.59939,16.21025
19.054470000000002,17.69429,16.99329,16.58725,16.30786
18.93985,17.847279999999998,17.33684,17.04616,16.8243
19.491220000000002,18.15975,17.399079999999998,16.999270000000003,16.73227
16.75103,15.695170000000001,15.283679999999999,15.03401,14.85405
20.2782,18.28828,17.0913,16.62412,16.2942
18.01896,16.66285,16.01341,15.63962,15.427420000000001
19.10592,17.39432,16.58087,16.198529999999998,15.90833
20.64811,18.937929999999998,17.62181,17.09763,16.71421
19.374489999999998,17.47741,16.39084,15.880329999999999,15.442020000000001
19.233220000000003,17.780929999999998,17.01117,16.59075,16.21138
18.4986,17.46317,16.79111,16.40597,16.154629999999997
18.24438,16.96005,16.42096,16.1276,16.00358
18.07029,16.72935,16.063579999999998,15.677529999999999,15.36801
20.33127,18.60247,17.52562,16.9714,16.57319
20.01896,18.37739,17.47179,17.043429999999997,16.73323
20.06404,18.6114,17.70661,17.2528,16.92747
18.844839999999998,17.23134,16.50414,16.11469,15.824829999999999
20.694029999999998,19.07773,17.86116,17.37487,17.0018
20.583070000000003,18.55389,17.37376,16.88185,16.44187
24.16722,18.7619,17.43865,16.91041,16.59885
18.58191,17.39996,16.9457,16.62398,16.4114
18.75715,16.851129999999998,15.74368,15.25855,14.88768
20.003320000000002,18.06032,17.11842,16.702560000000002,16.4071
18.33859,17.03949,16.55069,16.26967,16.0017
19.89272,18.44331,17.63588,17.25047,16.95543
19.78341,18.20511,17.32722,16.88131,16.492539999999998
19.001179999999998,17.2946,16.455189999999998,16.01315,15.692670000000001
19.829279999999997,18.22081,17.364729999999998,16.94738,16.63601
19.893060000000002,18.184,17.41872,17.0274,16.8024
14.70619,13.36394,12.755189999999999,12.4435,12.32927
20.33665,18.70645,17.86929,17.40286,17.086170000000003
19.72379,18.28013,17.50144,17.077939999999998,16.829629999999998
18.788520000000002,16.83628,15.9354,15.51242,15.19929
19.04791,17.73503,17.02305,16.65161,16.380110000000002
21.71949,19.182010000000002,18.07244,17.79087,17.067079999999997
19.08023,17.98735,17.61376,17.329729999999998,17.18265
20.95318,18.85585,17.73486,17.27666,16.94903
17.63782,15.788470000000002,14.9839,14.59656,14.26791
20.26718,18.43486,17.41226,17.01728,16.69686
17.87592,16.49771,15.847029999999998,15.455179999999999,15.189210000000001
19.974629999999998,17.95767,16.88348,16.419629999999998,16.04566
19.28186,17.95928,17.32058,16.93805,16.70599
19.34035,17.79495,16.97654,16.51149,16.16732
19.72039,17.84459,16.79756,16.19493,15.73078
17.79063,16.25056,15.54469,15.155079999999998,14.892489999999999
20.41829,18.4069,17.481279999999998,17.015320000000003,16.61797
19.9581,18.27391,17.201320000000003,16.73355,16.415979999999998
19.62641,18.19775,17.47909,17.02647,16.75218
19.189610000000002,17.91674,17.165979999999998,16.8011,16.503420000000002
20.962529999999997,18.94343,17.613020000000002,17.11893,16.739829999999998
17.11518,15.503620000000002,14.721210000000001,14.2851,13.957939999999999
20.14485,18.309829999999998,17.452779999999997,17.08151,16.77523
21.185229999999997,19.02498,17.76083,17.2705,16.938229999999997
17.62614,16.44039,16.031879999999997,15.8291,15.698070000000001
20.1998,18.52115,17.49397,17.00798,16.670070000000003
19.27636,17.80278,17.112560000000002,16.727710000000002,16.44558
20.03755,18.15963,17.14977,16.695510000000002,16.33236
20.63304,18.83925,17.58428,17.02768,16.61976
20.74715,18.6934,17.49758,17.0059,16.6331
19.17851,17.19221,16.18938,15.75615,15.391739999999999
19.87835,18.13392,17.30431,16.929920000000003,16.61906
18.535239999999998,17.30855,16.95477,16.808510000000002,16.92099
21.070420000000002,19.00303,17.63216,17.11671,16.75142
19.01973,17.76814,17.262320000000003,16.94971,16.73183
19.77051,18.259439999999998,17.393729999999998,16.89601,16.50408
19.79205,17.85977,16.888560000000002,16.451060000000002,16.08605
18.813860000000002,16.80464,15.80882,15.346210000000001,14.985579999999999
20.48149,18.648220000000002,17.69487,17.29393,16.95037
18.36581,17.11594,16.56881,16.248170000000002,16.02137
20.11995,18.18042,16.98969,16.50841,16.12941
20.14278,18.168570000000003,17.25315,16.805429999999998,16.466079999999998
18.107210000000002,16.73868,16.06869,15.73575,15.4522
20.46445,18.552329999999998,17.56831,17.122510000000002,16.737460000000002
19.97346,18.42291,17.61285,17.18616,16.93592
20.19412,18.79443,17.9495,17.44708,17.14935
20.7514,18.86135,17.87865,17.36992,17.00618
18.454639999999998,16.74719,15.87865,15.44145,15.0909
18.897660000000002,16.977970000000003,15.95077,15.51426,15.122829999999999
19.41386,17.91762,17.13167,16.64959,16.32655
20.51306,18.802220000000002,17.78567,17.362170000000003,17.03369
19.585929999999998,18.11141,17.36099,16.96265,16.64939
18.00968,16.79608,16.20755,15.87057,15.66898
21.08172,19.057129999999997,17.77874,17.22958,16.8635
20.58008,18.581770000000002,17.56362,17.15541,16.90356
19.439870000000003,18.05407,17.39232,16.98704,16.76286
20.71866,18.78236,17.83719,17.41936,17.12313
17.86264,16.2576,15.57119,15.21261,14.942670000000001
18.797639999999998,17.676289999999998,17.24106,16.989320000000003,16.77565
18.78826,17.58621,17.030820000000002,16.72619,16.50315
20.86763,18.81626,17.68841,17.2446,16.920170000000002
18.66771,17.33085,16.74011,16.357,16.278129999999997
18.26312,17.073320000000002,16.601110000000002,16.30975,16.1837
19.805979999999998,18.10166,17.28451,16.997339999999998,16.58934
19.357,17.44953,16.55981,16.1405,15.822479999999999
20.18497,18.254089999999998,17.14711,16.68179,16.301679999999998
20.04873,18.43123,17.47883,17.02423,16.72525
20.96145,18.772489999999998,17.67474,17.27068,16.87342
19.8118,18.23116,17.41191,17.01521,16.75995
19.14807,18.07222,17.49655,17.02151,16.85246
19.87246,18.581770000000002,17.62174,17.141270000000002,16.80826
19.2171,17.34694,16.46395,16.0652,15.75504
18.63242,16.86737,16.0079,15.58196,15.293079999999998
19.07859,17.76631,17.27264,16.95213,16.81775
20.10734,18.3162,17.435129999999997,16.99343,16.69843
20.73921,18.576220000000003,17.17256,16.64971,16.32923
20.30724,18.630020000000002,17.886470000000003,17.51451,17.25434
20.80356,18.793789999999998,17.43036,16.88929,16.57033
20.24739,18.45141,17.22374,16.708820000000003,16.39776
19.9445,18.37988,17.69335,17.24621,16.922060000000002
20.34538,18.337870000000002,17.26474,16.82196,16.438979999999997
18.75143,17.042920000000002,16.15081,15.71904,15.374260000000001
17.807370000000002,16.8088,16.410989999999998,16.16996,15.9988
17.422929999999997,15.572829999999998,14.665410000000001,14.236270000000001,13.861320000000001
19.55105,17.663829999999997,16.60513,16.13945,15.783389999999999
21.46946,19.095129999999997,17.66753,17.16526,16.83571
18.9478,17.533170000000002,16.90107,16.529970000000002,16.316229999999997
19.23594,17.44367,16.6407,16.26051,15.93925
18.24265,16.65355,15.89427,15.509979999999999,15.21926
19.52899,17.61821,16.56271,16.09169,15.746479999999998
19.290129999999998,18.20635,17.75013,17.43045,17.236710000000002
19.687839999999998,18.287329999999997,17.55709,17.181929999999998,16.87923
17.86649,15.890889999999999,14.962860000000001,14.51655,14.201270000000001
19.86251,18.17075,17.12067,16.69364,16.34889
19.66891,18.48503,17.69923,17.25617,16.964660000000002
19.95018,18.2056,17.33923,16.875,16.52804
19.89282,18.09743,17.07092,16.624229999999997,16.32151
20.75816,18.52897,17.4133,16.95938,16.60748
19.511589999999998,18.1495,17.39958,16.97482,16.67981
18.46732,17.09958,16.447429999999997,16.0605,15.77842
20.706429999999997,18.770410000000002,17.626520000000003,17.17717,16.80562
20.29828,18.500410000000002,17.43228,16.97525,16.70525
19.29812,17.511770000000002,16.5931,16.1516,15.8278
20.444670000000002,18.506629999999998,17.52754,17.06692,16.68556
19.9129,18.017120000000002,16.85947,16.359170000000002,16.02657
20.38663,18.61338,17.58495,17.21748,16.81765
19.72224,17.740129999999997,16.855320000000003,16.46808,16.14074
19.340970000000002,18.06542,17.57992,17.26802,17.009120000000003
19.77889,18.17768,17.35748,16.88826,16.58931
18.73602,17.49571,16.86006,16.540229999999998,16.285729999999997
18.62193,17.69519,17.282629999999997,16.97906,16.93361
20.557010000000002,18.63545,17.62814,17.227610000000002,16.89663
19.413729999999997,18.24534,17.758960000000002,17.47203,17.296770000000002
19.28677,17.72931,16.81234,16.37525,16.11766
19.37395,17.40578,16.341829999999998,15.81136,15.53178
19.686629999999997,18.01451,17.1698,16.72251,16.39305
17.891939999999998,16.72185,16.23047,15.90821,15.75615
19.71379,18.34083,17.41325,16.94431,16.66819
19.70461,17.77019,16.72053,16.215239999999998,15.80495
18.846410000000002,17.88229,17.61759,17.40476,17.37216
19.69649,18.30722,17.336389999999998,16.94479,16.64405
18.799129999999998,17.36587,16.70129,16.30706,16.046329999999998
20.69868,18.67246,17.42841,16.96953,16.64719
18.78514,17.28359,16.58962,16.21269,15.95595
20.01742,18.28049,17.41853,17.04737,16.791729999999998
19.98636,18.129479999999997,17.1929,16.773239999999998,16.419420000000002
19.08877,17.958920000000003,17.284570000000002,16.89303,16.67747
18.45461,17.30184,16.930979999999998,16.70404,16.58751
19.92079,18.52894,17.665020000000002,17.248,16.92247
19.34623,17.892129999999998,17.1079,16.73195,16.491789999999998
20.668960000000002,18.75538,17.58468,17.10954,16.762520000000002
19.14745,17.11521,15.895999999999999,15.4113,14.9908
14.814179999999999,12.606819999999999,11.28776,10.61784,10.1625
20.09307,18.02879,16.96883,16.49946,16.129170000000002
20.51664,18.38581,17.21715,16.72674,16.337229999999998
19.970670000000002,17.51916,16.37771,15.86486,15.432929999999999
19.69398,18.33045,17.52891,17.11766,16.819770000000002
20.62452,18.710520000000002,17.564420000000002,17.06448,16.67146
19.381220000000003,17.37715,16.384079999999997,15.93167,15.55964
21.62576,19.2645,17.71782,17.16976,16.79459
20.24747,18.142210000000002,16.77189,16.255589999999998,15.864510000000001
20.20918,18.72308,17.63649,17.26576,16.7664
20.67297,18.49661,17.372870000000002,16.90105,16.49612
20.27618,18.181279999999997,16.90406,16.3398,15.91366
